,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
124,M,mujets,down,5,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.06536494228091115
125,M,mujets,down,4,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.22147847436293228
126,M,mujets,down,4,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.08653879629219416
127,M,mujets,down,4,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.06144066752417465
128,M,mujets,down,4,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.12187089616515108
129,M,mujets,down,4,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.1516564713760646
130,M,mujets,down,4,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.1734225822542926
131,M,mujets,down,4,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.22168550090235029
132,M,mujets,down,4,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.14945550193088816
133,M,mujets,down,4,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)-0.19609482684273344
134,M,mujets,up,5,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.07382615812097743
135,M,mujets,up,5,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.028846265430731387
136,M,mujets,up,5,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.020480222508058216
137,M,mujets,up,5,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.04062363205505036
138,M,mujets,up,5,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.05055215712535487
