,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
43,M,comb,up,5,0,2.5,100,140,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.03110832596092238
44,M,comb,up,5,0,2.5,140,200,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.032323844257972294
45,M,comb,up,5,0,2.5,200,300,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.05091256829313056
46,M,comb,up,4,0,2.5,30,50,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.2724698537493164
47,M,comb,up,4,0,2.5,50,70,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.20190573676472223
48,M,comb,up,4,0,2.5,70,100,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.12491861193609721
49,M,comb,up,4,0,2.5,100,140,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.09332497788276714
50,M,comb,up,4,0,2.5,140,200,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.09697153277391687
51,M,comb,up,4,0,2.5,200,300,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))+0.15273770487939167
52,T,comb,central,5,0,2.5,30,300,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))
53,T,comb,central,4,0,2.5,30,300,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))
54,T,comb,down,5,0,2.5,30,50,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.09896099658696775
55,T,comb,down,5,0,2.5,50,70,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.08084755189732072
56,T,comb,down,5,0,2.5,70,100,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.04980303522407527
57,T,comb,down,5,0,2.5,100,140,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.03869907054124236
58,T,comb,down,5,0,2.5,140,200,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.039344475910546156
59,T,comb,down,5,0,2.5,200,300,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.07283103522821108
