,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
199,T,mujets,down,5,0,2.5,300,600,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.1407385078450021
200,T,mujets,down,5,0,2.5,600,1000,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.08752185209261279
201,T,mujets,down,4,0,2.5,20,30,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.2161624643478125
202,T,mujets,down,4,0,2.5,30,50,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.20093768354565433
203,T,mujets,down,4,0,2.5,50,70,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.093014515902556
204,T,mujets,down,4,0,2.5,70,100,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.09253282726932871
205,T,mujets,down,4,0,2.5,100,140,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.16928387629475883
206,T,mujets,down,4,0,2.5,140,200,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.43641598724548003
207,T,mujets,down,4,0,2.5,200,300,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.5381763389172152
208,T,mujets,down,4,0,2.5,300,600,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.4925847774575074
209,T,mujets,down,4,0,2.5,600,1000,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))-0.3063264823241448
210,T,mujets,up,5,0,2.5,20,30,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.061760704099375
211,T,mujets,up,5,0,2.5,30,50,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.05741076672732981
212,T,mujets,up,5,0,2.5,50,70,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.026575575972158857
213,T,mujets,up,5,0,2.5,70,100,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.026437950648379633
214,T,mujets,up,5,0,2.5,100,140,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.04836682179850252
215,T,mujets,up,5,0,2.5,140,200,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.12469028207013716
216,T,mujets,up,5,0,2.5,200,300,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.15376466826206148
217,T,mujets,up,5,0,2.5,300,600,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.1407385078450021
218,T,mujets,up,5,0,2.5,600,1000,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.08752185209261279
219,T,mujets,up,4,0,2.5,20,30,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.2161624643478125
220,T,mujets,up,4,0,2.5,30,50,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.20093768354565433
221,T,mujets,up,4,0,2.5,50,70,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.093014515902556
