,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
145,M,mujets,up,4,0,2.5,50,70,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.06694193781268175
146,M,mujets,up,4,0,2.5,70,100,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.07756178085558803
147,M,mujets,up,4,0,2.5,100,140,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.1254851088400217
148,M,mujets,up,4,0,2.5,140,200,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.271481663680815
149,M,mujets,up,4,0,2.5,200,300,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.43192003826008885
150,M,mujets,up,4,0,2.5,300,600,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.7828786681177526
151,M,mujets,up,4,0,2.5,600,1000,0,1,0.666605+0.0124779*log(x+19)*log(x+18)*(3-0.378046*log(x+18))+0.4841936726524869
190,T,mujets,central,5,0,2.5,20,1000,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))
191,T,mujets,central,4,0,2.5,20,1000,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))
192,T,mujets,down,5,0,2.5,20,30,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.033078187511213525
193,T,mujets,down,5,0,2.5,30,50,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.040820306360416704
194,T,mujets,down,5,0,2.5,50,70,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.02932064069403364
195,T,mujets,down,5,0,2.5,70,100,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.02684309376208571
196,T,mujets,down,5,0,2.5,100,140,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.04457561231920614
197,T,mujets,down,5,0,2.5,140,200,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.13220568217599157
198,T,mujets,down,5,0,2.5,200,300,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.13806651571590198
199,T,mujets,down,5,0,2.5,300,600,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.2335128668094446
200,T,mujets,down,5,0,2.5,600,1000,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.12064843586537553
201,T,mujets,down,4,0,2.5,20,30,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.11577365628924734
202,T,mujets,down,4,0,2.5,30,50,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.14287107226145845
203,T,mujets,down,4,0,2.5,50,70,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.10262224242911774
204,T,mujets,down,4,0,2.5,70,100,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.09395082816729998
205,T,mujets,down,4,0,2.5,100,140,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.1560146431172215
206,T,mujets,down,4,0,2.5,140,200,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.4627198876159705
207,T,mujets,down,4,0,2.5,200,300,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.4832328050056569
208,T,mujets,down,4,0,2.5,300,600,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.8172950338330561
209,T,mujets,down,4,0,2.5,600,1000,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))-0.42226952552881436
210,T,mujets,up,5,0,2.5,20,30,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.033078187511213525
211,T,mujets,up,5,0,2.5,30,50,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.040820306360416704
212,T,mujets,up,5,0,2.5,50,70,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.02932064069403364
213,T,mujets,up,5,0,2.5,70,100,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.02684309376208571
214,T,mujets,up,5,0,2.5,100,140,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.04457561231920614
215,T,mujets,up,5,0,2.5,140,200,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.13220568217599157
216,T,mujets,up,5,0,2.5,200,300,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.13806651571590198
217,T,mujets,up,5,0,2.5,300,600,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.2335128668094446
218,T,mujets,up,5,0,2.5,600,1000,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.12064843586537553
219,T,mujets,up,4,0,2.5,20,30,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.11577365628924734
220,T,mujets,up,4,0,2.5,30,50,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.14287107226145845
221,T,mujets,up,4,0,2.5,50,70,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.10262224242911774
222,T,mujets,up,4,0,2.5,70,100,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.09395082816729998
223,T,mujets,up,4,0,2.5,100,140,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.1560146431172215
224,T,mujets,up,4,0,2.5,140,200,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.4627198876159705
225,T,mujets,up,4,0,2.5,200,300,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.4832328050056569
226,T,mujets,up,4,0,2.5,300,600,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.8172950338330561
227,T,mujets,up,4,0,2.5,600,1000,0,1,0.846471+0.0077513*log(x+19)*log(x+18)*(3-0.44524*log(x+18))+0.42226952552881436
266,XT,mujets,central,5,0,2.5,20,1000,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))
267,XT,mujets,central,4,0,2.5,20,1000,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))
268,XT,mujets,down,5,0,2.5,20,30,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.04018426295739339
269,XT,mujets,down,5,0,2.5,30,50,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.04852463761981223
270,XT,mujets,down,5,0,2.5,50,70,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.027931054641696904
271,XT,mujets,down,5,0,2.5,70,100,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.02717837562817029
272,XT,mujets,down,5,0,2.5,100,140,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.04900966748048966
273,XT,mujets,down,5,0,2.5,140,200,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.11930548204516418
