,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
123,M,mujets,down,5,0,2.5,300,600,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.1991870230539276
124,M,mujets,down,5,0,2.5,600,1000,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.12775510026099576
125,M,mujets,down,4,0,2.5,20,30,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.322896073289646
126,M,mujets,down,4,0,2.5,30,50,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.4071058145722143
127,M,mujets,down,4,0,2.5,50,70,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.2210890199911091
128,M,mujets,down,4,0,2.5,70,100,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.20224771969204583
129,M,mujets,down,4,0,2.5,100,140,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.2535700181320699
130,M,mujets,down,4,0,2.5,140,200,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.5632024926492425
131,M,mujets,down,4,0,2.5,200,300,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.5413393056580371
132,M,mujets,down,4,0,2.5,300,600,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.5975610691617828
133,M,mujets,down,4,0,2.5,600,1000,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))-0.38326530078298726
134,M,mujets,up,5,0,2.5,20,30,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.10763202442988198
135,M,mujets,up,5,0,2.5,30,50,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.1357019381907381
136,M,mujets,up,5,0,2.5,50,70,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.07369633999703637
137,M,mujets,up,5,0,2.5,70,100,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.06741590656401528
138,M,mujets,up,5,0,2.5,100,140,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.08452333937735665
139,M,mujets,up,5,0,2.5,140,200,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.18773416421641415
140,M,mujets,up,5,0,2.5,200,300,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.18044643521934572
141,M,mujets,up,5,0,2.5,300,600,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.1991870230539276
142,M,mujets,up,5,0,2.5,600,1000,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.12775510026099576
143,M,mujets,up,4,0,2.5,20,30,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.322896073289646
144,M,mujets,up,4,0,2.5,30,50,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.4071058145722143
145,M,mujets,up,4,0,2.5,50,70,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.2210890199911091
146,M,mujets,up,4,0,2.5,70,100,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.20224771969204583
147,M,mujets,up,4,0,2.5,100,140,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.2535700181320699
148,M,mujets,up,4,0,2.5,140,200,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.5632024926492425
149,M,mujets,up,4,0,2.5,200,300,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.5413393056580371
150,M,mujets,up,4,0,2.5,300,600,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.5975610691617828
151,M,mujets,up,4,0,2.5,600,1000,0,1,0.890305+0.0029108*log(x+19)*log(x+18)*(3-0.532953*log(x+18))+0.38326530078298726
190,T,mujets,central,5,0,2.5,20,1000,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)
191,T,mujets,central,4,0,2.5,20,1000,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)
192,T,mujets,down,5,0,2.5,20,30,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.06050045179751913
193,T,mujets,down,5,0,2.5,30,50,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.04011037756382116
194,T,mujets,down,5,0,2.5,50,70,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.03415244432693292
195,T,mujets,down,5,0,2.5,70,100,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.03835407350301306
196,T,mujets,down,5,0,2.5,100,140,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.07085615517145016
197,T,mujets,down,5,0,2.5,140,200,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.06978050338409113
198,T,mujets,down,5,0,2.5,200,300,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.1982486169512399
199,T,mujets,down,5,0,2.5,300,600,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.2017997337594129
200,T,mujets,down,5,0,2.5,600,1000,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.12074015698332372
201,T,mujets,down,4,0,2.5,20,30,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.21175158129131696
202,T,mujets,down,4,0,2.5,30,50,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.14038632147337404
203,T,mujets,down,4,0,2.5,50,70,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.11953355514426522
204,T,mujets,down,4,0,2.5,70,100,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.1342392572605457
205,T,mujets,down,4,0,2.5,100,140,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.24799654310007557
206,T,mujets,down,4,0,2.5,140,200,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.24423176184431894
207,T,mujets,down,4,0,2.5,200,300,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.6938701593293397
208,T,mujets,down,4,0,2.5,300,600,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.7062990681579452
209,T,mujets,down,4,0,2.5,600,1000,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)-0.422590549441633
210,T,mujets,up,5,0,2.5,20,30,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.06050045179751913
211,T,mujets,up,5,0,2.5,30,50,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.04011037756382116
212,T,mujets,up,5,0,2.5,50,70,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.03415244432693292
213,T,mujets,up,5,0,2.5,70,100,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.03835407350301306
214,T,mujets,up,5,0,2.5,100,140,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.07085615517145016
215,T,mujets,up,5,0,2.5,140,200,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.06978050338409113
216,T,mujets,up,5,0,2.5,200,300,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.1982486169512399
217,T,mujets,up,5,0,2.5,300,600,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.2017997337594129
218,T,mujets,up,5,0,2.5,600,1000,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.12074015698332372
219,T,mujets,up,4,0,2.5,20,30,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.21175158129131696
220,T,mujets,up,4,0,2.5,30,50,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.14038632147337404
221,T,mujets,up,4,0,2.5,50,70,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.11953355514426522
222,T,mujets,up,4,0,2.5,70,100,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.1342392572605457
223,T,mujets,up,4,0,2.5,100,140,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.24799654310007557
224,T,mujets,up,4,0,2.5,140,200,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.24423176184431894
225,T,mujets,up,4,0,2.5,200,300,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.6938701593293397
226,T,mujets,up,4,0,2.5,300,600,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.7062990681579452
227,T,mujets,up,4,0,2.5,600,1000,0,1,1.02158*(1.+0.004622*x)/(1.+0.00647455*x)+0.422590549441633
266,XT,mujets,central,5,0,2.5,20,1000,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)
267,XT,mujets,central,4,0,2.5,20,1000,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)
268,XT,mujets,down,5,0,2.5,20,30,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.07529235304535045
269,XT,mujets,down,5,0,2.5,30,50,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.024933428369206697
270,XT,mujets,down,5,0,2.5,50,70,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.0467669976883208
271,XT,mujets,down,5,0,2.5,70,100,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.040689027220582555
272,XT,mujets,down,5,0,2.5,100,140,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.07925776455536818
273,XT,mujets,down,5,0,2.5,140,200,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.10082972873691728
274,XT,mujets,down,5,0,2.5,200,300,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.31980352232118353
275,XT,mujets,down,5,0,2.5,300,600,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.2688980801632381
276,XT,mujets,down,5,0,2.5,600,1000,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.08735382794061408
277,XT,mujets,down,4,0,2.5,20,30,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.2635232356587266
278,XT,mujets,down,4,0,2.5,30,50,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.08726699929222344
279,XT,mujets,down,4,0,2.5,50,70,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.1636844919091228
280,XT,mujets,down,4,0,2.5,70,100,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.14241159527203895
281,XT,mujets,down,4,0,2.5,100,140,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.27740217594378863
282,XT,mujets,down,4,0,2.5,140,200,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.3529040505792105
283,XT,mujets,down,4,0,2.5,200,300,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-1.1193123281241424
284,XT,mujets,down,4,0,2.5,300,600,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.9411432805713332
285,XT,mujets,down,4,0,2.5,600,1000,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)-0.3057383977921493
286,XT,mujets,up,5,0,2.5,20,30,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.07529235304535045
287,XT,mujets,up,5,0,2.5,30,50,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.024933428369206697
288,XT,mujets,up,5,0,2.5,50,70,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.0467669976883208
289,XT,mujets,up,5,0,2.5,70,100,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.040689027220582555
290,XT,mujets,up,5,0,2.5,100,140,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.07925776455536818
291,XT,mujets,up,5,0,2.5,140,200,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.10082972873691728
292,XT,mujets,up,5,0,2.5,200,300,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.31980352232118353
293,XT,mujets,up,5,0,2.5,300,600,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.2688980801632381
294,XT,mujets,up,5,0,2.5,600,1000,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.08735382794061408
295,XT,mujets,up,4,0,2.5,20,30,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.2635232356587266
296,XT,mujets,up,4,0,2.5,30,50,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.08726699929222344
297,XT,mujets,up,4,0,2.5,50,70,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.1636844919091228
298,XT,mujets,up,4,0,2.5,70,100,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.14241159527203895
299,XT,mujets,up,4,0,2.5,100,140,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.27740217594378863
300,XT,mujets,up,4,0,2.5,140,200,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.3529040505792105
301,XT,mujets,up,4,0,2.5,200,300,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+1.1193123281241424
302,XT,mujets,up,4,0,2.5,300,600,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.9411432805713332
303,XT,mujets,up,4,0,2.5,600,1000,0,1,1.04141*(1.+0.00615741*x)/(1.+0.00887469*x)+0.3057383977921493
342,XXT,mujets,central,5,0,2.5,20,1000,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)
343,XXT,mujets,central,4,0,2.5,20,1000,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)
344,XXT,mujets,down,5,0,2.5,20,30,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.091753351823505
345,XXT,mujets,down,5,0,2.5,30,50,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.04749987878213124
346,XXT,mujets,down,5,0,2.5,50,70,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.04850748331166636
347,XXT,mujets,down,5,0,2.5,70,100,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.04892107379839665
348,XXT,mujets,down,5,0,2.5,100,140,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.08868190341539667
349,XXT,mujets,down,5,0,2.5,140,200,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.12675233323691965
350,XXT,mujets,down,5,0,2.5,200,300,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.14207318951050948
351,XXT,mujets,down,5,0,2.5,300,600,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.20210545361008248
352,XXT,mujets,down,5,0,2.5,600,1000,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.15140672978249012
353,XXT,mujets,down,4,0,2.5,20,30,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.3211367313822675
354,XXT,mujets,down,4,0,2.5,30,50,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.16624957573745933
355,XXT,mujets,down,4,0,2.5,50,70,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.16977619159083226
356,XXT,mujets,down,4,0,2.5,70,100,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.17122375829438827
357,XXT,mujets,down,4,0,2.5,100,140,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.3103866619538883
358,XXT,mujets,down,4,0,2.5,140,200,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.4436331663292188
359,XXT,mujets,down,4,0,2.5,200,300,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.4972561632867832
360,XXT,mujets,down,4,0,2.5,300,600,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.7073690876352887
361,XXT,mujets,down,4,0,2.5,600,1000,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)-0.5299235542387154
362,XXT,mujets,up,5,0,2.5,20,30,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.091753351823505
363,XXT,mujets,up,5,0,2.5,30,50,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.04749987878213124
364,XXT,mujets,up,5,0,2.5,50,70,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.04850748331166636
365,XXT,mujets,up,5,0,2.5,70,100,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.04892107379839665
366,XXT,mujets,up,5,0,2.5,100,140,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.08868190341539667
367,XXT,mujets,up,5,0,2.5,140,200,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.12675233323691965
368,XXT,mujets,up,5,0,2.5,200,300,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.14207318951050948
369,XXT,mujets,up,5,0,2.5,300,600,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.20210545361008248
370,XXT,mujets,up,5,0,2.5,600,1000,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.15140672978249012
371,XXT,mujets,up,4,0,2.5,20,30,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.3211367313822675
372,XXT,mujets,up,4,0,2.5,30,50,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.16624957573745933
373,XXT,mujets,up,4,0,2.5,50,70,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.16977619159083226
374,XXT,mujets,up,4,0,2.5,70,100,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.17122375829438827
375,XXT,mujets,up,4,0,2.5,100,140,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.3103866619538883
376,XXT,mujets,up,4,0,2.5,140,200,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.4436331663292188
377,XXT,mujets,up,4,0,2.5,200,300,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.4972561632867832
378,XXT,mujets,up,4,0,2.5,300,600,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.7073690876352887
379,XXT,mujets,up,4,0,2.5,600,1000,0,1,0.998658*(1.+0.00120273*x)/(1.+0.00184333*x)+0.5299235542387154
130,L,mujets,down_correlated,5,0,2.5,20,30,0,1,0.990979*(1.+0.00010614*x)/(1.+0.000526496*x)-0.013482932700543692
131,L,mujets,down_correlated,5,0,2.5,30,50,0,1,0.990979*(1.+0.00010614*x)/(1.+0.000526496*x)-0.0366176574115205
132,L,mujets,down_correlated,5,0,2.5,50,70,0,1,0.990979*(1.+0.00010614*x)/(1.+0.000526496*x)-0.008044504884222809
