,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
117,M,mujets,down,5,0,2.5,30,50,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.03574023963557246
118,M,mujets,down,5,0,2.5,50,70,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.022335530032154893
119,M,mujets,down,5,0,2.5,70,100,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.028990234212734885
120,M,mujets,down,5,0,2.5,100,140,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.039661776961349746
121,M,mujets,down,5,0,2.5,140,200,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.0679441273042183
122,M,mujets,down,5,0,2.5,200,300,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.06372773381380298
123,M,mujets,down,5,0,2.5,300,600,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.05767609844284863
124,M,mujets,down,5,0,2.5,600,1000,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.12426007274749401
125,M,mujets,down,4,0,2.5,20,30,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.12868607572449897
126,M,mujets,down,4,0,2.5,30,50,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.10722071890671739
127,M,mujets,down,4,0,2.5,50,70,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.06700659009646467
128,M,mujets,down,4,0,2.5,70,100,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.08697070263820465
129,M,mujets,down,4,0,2.5,100,140,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.11898533088404924
130,M,mujets,down,4,0,2.5,140,200,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.2038323819126549
131,M,mujets,down,4,0,2.5,200,300,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.19118320144140893
132,M,mujets,down,4,0,2.5,300,600,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.17302829532854588
133,M,mujets,down,4,0,2.5,600,1000,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))-0.37278021824248203
134,M,mujets,up,5,0,2.5,20,30,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.04289535857483299
135,M,mujets,up,5,0,2.5,30,50,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.03574023963557246
136,M,mujets,up,5,0,2.5,50,70,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.022335530032154893
137,M,mujets,up,5,0,2.5,70,100,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.028990234212734885
138,M,mujets,up,5,0,2.5,100,140,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.039661776961349746
139,M,mujets,up,5,0,2.5,140,200,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.0679441273042183
140,M,mujets,up,5,0,2.5,200,300,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.06372773381380298
141,M,mujets,up,5,0,2.5,300,600,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.05767609844284863
142,M,mujets,up,5,0,2.5,600,1000,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.12426007274749401
143,M,mujets,up,4,0,2.5,20,30,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.12868607572449897
144,M,mujets,up,4,0,2.5,30,50,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.10722071890671739
145,M,mujets,up,4,0,2.5,50,70,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.06700659009646467
146,M,mujets,up,4,0,2.5,70,100,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.08697070263820465
147,M,mujets,up,4,0,2.5,100,140,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.11898533088404924
148,M,mujets,up,4,0,2.5,140,200,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.2038323819126549
149,M,mujets,up,4,0,2.5,200,300,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.19118320144140893
150,M,mujets,up,4,0,2.5,300,600,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.17302829532854588
151,M,mujets,up,4,0,2.5,600,1000,0,1,1.10755+-0.00599471*log(x+19)*log(x+18)*(3-0.430117*log(x+18))+0.37278021824248203
190,T,mujets,central,5,0,2.5,20,1000,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))
191,T,mujets,central,4,0,2.5,20,1000,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))
192,T,mujets,down,5,0,2.5,20,30,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.059718032336667226
193,T,mujets,down,5,0,2.5,30,50,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.04235016631312351
194,T,mujets,down,5,0,2.5,50,70,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.041228755170223785
195,T,mujets,down,5,0,2.5,70,100,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.030954469066981013
196,T,mujets,down,5,0,2.5,100,140,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.04523030365599354
197,T,mujets,down,5,0,2.5,140,200,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.06621099334486946
198,T,mujets,down,5,0,2.5,200,300,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.06636219927098827
199,T,mujets,down,5,0,2.5,300,600,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.06009689471516679
200,T,mujets,down,5,0,2.5,600,1000,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.12553316919909177
201,T,mujets,down,4,0,2.5,20,30,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.2090131131783353
202,T,mujets,down,4,0,2.5,30,50,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.14822558209593228
203,T,mujets,down,4,0,2.5,50,70,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.14430064309578325
204,T,mujets,down,4,0,2.5,70,100,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.10834064173443354
205,T,mujets,down,4,0,2.5,100,140,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.15830606279597736
206,T,mujets,down,4,0,2.5,140,200,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.23173847670704312
207,T,mujets,down,4,0,2.5,200,300,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.23226769744845893
208,T,mujets,down,4,0,2.5,300,600,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.21033913150308378
209,T,mujets,down,4,0,2.5,600,1000,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))-0.4393660921968212
