,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
149,M,mujets,up,4,0,2.5,200,300,0,1,1.2362+-0.0116345*log(x+19)*log(x+18)*(3-0.415493*log(x+18))+0.16855993455741755
150,M,mujets,up,4,0,2.5,300,600,0,1,1.2362+-0.0116345*log(x+19)*log(x+18)*(3-0.415493*log(x+18))+0.16820756489978397
151,M,mujets,up,4,0,2.5,600,1000,0,1,1.2362+-0.0116345*log(x+19)*log(x+18)*(3-0.415493*log(x+18))+0.3136168739989354
190,T,mujets,central,5,0,2.5,20,1000,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))
191,T,mujets,central,4,0,2.5,20,1000,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))
192,T,mujets,down,5,0,2.5,20,30,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.07025331326932668
193,T,mujets,down,5,0,2.5,30,50,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.030822814472823146
194,T,mujets,down,5,0,2.5,50,70,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.025657029879223775
195,T,mujets,down,5,0,2.5,70,100,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.03381798000523569
196,T,mujets,down,5,0,2.5,100,140,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.0393851484023154
197,T,mujets,down,5,0,2.5,140,200,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.05972920091010656
198,T,mujets,down,5,0,2.5,200,300,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.07075995442397041
199,T,mujets,down,5,0,2.5,300,600,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.0546372284283727
200,T,mujets,down,5,0,2.5,600,1000,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.08403209242911926
201,T,mujets,down,4,0,2.5,20,30,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.24588659644264338
202,T,mujets,down,4,0,2.5,30,50,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.10787985065488101
203,T,mujets,down,4,0,2.5,50,70,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.08979960457728321
204,T,mujets,down,4,0,2.5,70,100,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.11836293001832492
205,T,mujets,down,4,0,2.5,100,140,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.1378480194081039
206,T,mujets,down,4,0,2.5,140,200,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.20905220318537296
207,T,mujets,down,4,0,2.5,200,300,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.24765984048389644
208,T,mujets,down,4,0,2.5,300,600,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.19123029949930445
209,T,mujets,down,4,0,2.5,600,1000,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))-0.2941123235019174
210,T,mujets,up,5,0,2.5,20,30,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.07025331326932668
211,T,mujets,up,5,0,2.5,30,50,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.030822814472823146
212,T,mujets,up,5,0,2.5,50,70,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.025657029879223775
213,T,mujets,up,5,0,2.5,70,100,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.03381798000523569
214,T,mujets,up,5,0,2.5,100,140,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.0393851484023154
215,T,mujets,up,5,0,2.5,140,200,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.05972920091010656
216,T,mujets,up,5,0,2.5,200,300,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.07075995442397041
217,T,mujets,up,5,0,2.5,300,600,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.0546372284283727
218,T,mujets,up,5,0,2.5,600,1000,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.08403209242911926
219,T,mujets,up,4,0,2.5,20,30,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.24588659644264338
220,T,mujets,up,4,0,2.5,30,50,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.10787985065488101
221,T,mujets,up,4,0,2.5,50,70,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.08979960457728321
222,T,mujets,up,4,0,2.5,70,100,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.11836293001832492
223,T,mujets,up,4,0,2.5,100,140,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.1378480194081039
224,T,mujets,up,4,0,2.5,140,200,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.20905220318537296
225,T,mujets,up,4,0,2.5,200,300,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.24765984048389644
