96  HLT_Ele45_CaloIdVT_GsfTrkIdT_PFJet200_PFJet50
97  HLT_Ele105_CaloIdVT_GsfTrkIdT
98  HLT_Ele30WP60_SC4_Mass55
99  HLT_Ele30WP60_Ele8_Mass55
100  HLT_HT200
101  HLT_HT275
102  HLT_HT325
103  HLT_HT425
104  HLT_HT575
105  HLT_HT410to430
106  HLT_HT430to450
107  HLT_HT450to470
108  HLT_HT470to500
109  HLT_HT500to550
110  HLT_HT550to650
111  HLT_HT650
112  HLT_Mu16_eta2p1_MET30
113  HLT_IsoMu16_eta2p1_MET30
114  HLT_IsoMu16_eta2p1_MET30_LooseIsoPFTau50_Trk30_eta2p1
115  HLT_IsoMu17_eta2p1
116  HLT_IsoMu17_eta2p1_LooseIsoPFTau20
117  HLT_IsoMu17_eta2p1_LooseIsoPFTau20_SingleL1
118  HLT_DoubleIsoMu17_eta2p1
119  HLT_DoubleIsoMu17_eta2p1_noDzCut
120  HLT_IsoMu18
121  HLT_IsoMu19_eta2p1_LooseIsoPFTau20
122  HLT_IsoMu19_eta2p1_LooseIsoPFTau20_SingleL1
123  HLT_IsoMu19_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg
124  HLT_IsoMu19_eta2p1_LooseCombinedIsoPFTau20
125  HLT_IsoMu19_eta2p1_MediumCombinedIsoPFTau32_Trk1_eta2p1_Reg
126  HLT_IsoMu19_eta2p1_TightCombinedIsoPFTau32_Trk1_eta2p1_Reg
127  HLT_IsoMu21_eta2p1_MediumCombinedIsoPFTau32_Trk1_eta2p1_Reg
128  HLT_IsoMu21_eta2p1_TightCombinedIsoPFTau32_Trk1_eta2p1_Reg
129  HLT_IsoMu20
130  HLT_IsoMu21_eta2p1_LooseIsoPFTau20_SingleL1
131  HLT_IsoMu21_eta2p1_LooseIsoPFTau50_Trk30_eta2p1_SingleL1
132  HLT_IsoMu21_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg
133  HLT_IsoMu22
134  HLT_IsoMu22_eta2p1
135  HLT_IsoMu24
136  HLT_IsoMu27
137  HLT_IsoTkMu18
138  HLT_IsoTkMu20
